,gene_name,centrality,rank
9101,COL4A6,0.8871989860904945,638
14728,TXNIP,0.8871902811067106,639
246,LINC00336,0.8871844514006885,640
9266,BIK,0.8870670621112505,641
14642,CDC23,0.8869382867444369,642
8955,MDGA1,0.886936765947381,643
4484,RP11-384C4.2,0.8869294088724138,644
3383,ALMS1P1,0.8869046279614854,645
5549,GABRP,0.88689159130798,646
13153,CD81,0.8868598109155977,647
10461,RP4-706A16.3,0.8868535680375564,648
8459,LMTK3,0.8868521028695632,649
5268,FLJ12825,0.8867969569201674,650
13104,UBE2L3,0.8867963329985588,651
7867,HNRNPCP2,0.8867630286546965,652
7952,ZNF433,0.8867426412279306,653
9784,LMO7,0.8867326157299993,654
7521,ANXA2R,0.8867178661333307,655
9096,SAP130,0.8867082180943034,656
13786,IFI30,0.8866988482238591,657
13713,TBCC,0.8866740126022947,658
14137,COL4A3,0.8866543100703776,659
7114,CD28,0.886651629352072,660
824,SFN,0.8866383534375043,661
7585,PAIP1P1,0.8865880514988908,662
10834,ATG7,0.8865658481920291,663
3744,AKR1C1,0.8865311673161386,664
13528,TNFRSF1A,0.8864794132402443,665
8048,GPNMB,0.8864730878002588,666
21,CTRC,0.8864617406224834,667
8399,CABYR,0.8864445893517824,668
14398,ERCC1,0.8864353952203973,669
3822,PARGP1,0.886426926863578,670
5570,GTF2IRD1,0.8864218267788354,671
2302,NLRP6,0.8864109920732334,672
7562,LRP4-AS1,0.8863777465575421,673
8914,RP11-12M9.3,0.8862699755118132,674
3271,RGPD8,0.8862691371350667,675
4372,RP11-739P1.3,0.8862378193503287,676
11270,ARL6IP6,0.8862063892553989,677
14731,PEA15,0.886158273947467,678
720,CTC-487M23.7,0.8861254908289705,679
14227,RC3H1,0.8861081040744981,680
13935,RTCB,0.8860998670192263,681
8876,IL10,0.8860958060167858,682
12720,CTC-529I10.2,0.8860911121648165,683
11034,DDIT3,0.8860831602512284,684
8086,S1PR2,0.8860764311806991,685
7197,PITPNC1,0.8860491487919611,686
7756,EPHB3,0.8860487191769228,687
4553,RP11-446N19.1,0.886046927278945,688
10718,GOLGA1,0.8860307832116467,689
10333,AZIN1-AS1,0.8860026327266927,690
13107,PRKACA,0.8860017091904426,691
800,FXYD3,0.8859663853782379,692
